track,k,mean_pass,mean_pass_ci_lo,mean_pass_ci_hi,d_pass,d_pass_ci_lo,d_pass_ci_hi
CoT,25,0.8942139477842034,0.7860277472258024,0.985832756302899,0.9083219437745589,0.8003065206055545,0.9914457374635146
CoT,26,0.8951514626471763,0.7751816796399444,0.9865219582316023,0.9089627836218532,0.7907341724370389,0.9922560530676013
CoT,27,0.8960630802571268,0.7794146243116284,0.9870630800067711,0.9095854524505915,0.7974334393325435,0.9921987633358769
CoT,28,0.8969514013785888,0.7946659949845165,0.9759998181467014,0.9101922422094031,0.8083783158158072,0.9872805409127707
CoT,29,0.8978185163292516,0.7859479349764616,0.9880207869817096,0.9107849531211066,0.8014557503464714,0.9916717155050633
CoT,30,0.8986661105508276,0.796656284383232,0.9886760558385159,0.9113650026423803,0.8020438269528303,0.993604306526051
CoT,31,0.8994955487798684,0.7976594718155327,0.9891479759200106,0.9119335105483782,0.8053121869162985,0.9933817797968596
CoT,32,0.9003079421516585,0.7895895128467304,0.989631208249937,0.9124913654078081,0.8024696417699245,0.9939624350440396
CoT,33,0.9011042016671555,0.8007381003795536,0.990046786328169,0.9130392765169539,0.8090200119239107,0.9928617134305341
CoT,34,0.9018850807507837,0.7905464949601925,0.9905416590838503,0.9135778144512757,0.8056069390384422,0.9937896799537904
CoT,35,0.9026512090766363,0.7936577710901647,0.9909769455897457,0.914107442696974,0.8081709281959114,0.9946831900417776
CoT,36,0.9034031194064045,0.7914098910567591,0.9914018974435262,0.9146285422886773,0.8001051829576383,0.9948580408294734
CoT,37,0.9041412688376054,0.7959500441856573,0.9918036959773662,0.9151414309639873,0.8076215108445856,0.9950301126229643
CoT,38,0.9048660555855629,0.7921993746048983,0.9921962536111801,0.9156463780220738,0.8037914830806752,0.9952231075309909
CoT,39,0.9055778322021538,0.7999501857369026,0.9925778421364204,0.9161436158203651,0.8107050482071145,0.9957179825248914
CoT,40,0.9062769159571101,0.8049883047515675,0.9929419380164287,0.9166333486445721,0.8111741494785867,0.9955812528683726
CoT,41,0.9069635969648826,0.7932970996828176,0.9932969346397762,0.9171157595307032,0.8048126321378464,0.9960815537735844
CoT,42,0.9076381445248519,0.8023059162721072,0.9872784992133548,0.9175910154941259,0.8201734623428159,0.9931236190375462
CoT,43,0.9083008120496224,0.8036341297809729,0.9939674786848399,0.9180592715230661,0.8135456862150382,0.9965201135905061
CoT,44,0.9089518408810121,0.7999994012186025,0.994285076498184,0.918520673616714,0.8115863571306778,0.9965161037985677
CoT,45,0.9095914632327101,0.8062056014101797,0.994591370580177,0.9189753610870701,0.8139340534545227,0.9966554105375711
CoT,46,0.9102199044497065,0.8051067518968714,0.9948865511258724,0.9194234682954683,0.8165654414285288,0.9968707389688111
CoT,47,0.9108373847352643,0.8060080990705306,0.995170406760854,0.9198651259567193,0.8137729000118726,0.9968020759033361
CoT,48,0.9114441204646261,0.794110897132011,0.9954441204646337,0.9203004621139084,0.8055353356570191,0.9973618041548571
CoT,49,0.9120403251793416,0.8120403943962988,0.9915214570013435,0.9207296028634246,0.8249061835172503,0.9958905663009253
CoT,50,0.9126262103359004,0.8085858544940859,0.9959594914522003,0.9211526728914399,0.8175647820454827,0.9973877998018984
CoT,51,0.9132019858662557,0.809404039545626,0.9962019858662349,0.9215697958687211,0.8166217618407553,0.9977304002274258
CoT,52,0.9137678605950593,0.8102024314473383,0.996434507027662,0.9219810947395514,0.8154403043650349,0.9976667339984323
CoT,53,0.9143240425483278,0.8143240422048273,0.9966573627487767,0.9223866919319034,0.8175240438575422,0.9979702762784237
CoT,54,0.9148707391803138,0.8148707473824978,0.9968707221904642,0.9227867095093826,0.825226755202007,0.9979945988248349
CoT,55,0.9154081575391146,0.8124829819371047,0.9970748242107101,0.9231812692803525,0.8180448571425704,0.9983597908667008
CoT,56,0.915936504386687,0.8132063490135587,0.9972698343892409,0.9235704928757746,0.8230233811164132,0.9983520975566917
CoT,57,0.9164559862851566,0.8164559882867208,0.9974559840560796,0.9239545018043239,0.8187332154990561,0.9983451643496395
CoT,58,0.9169668096583828,0.8169668084130621,0.997633473833568,0.9243334174911207,0.8243012289554071,0.9985363945391361
CoT,59,0.9174691808354948,0.8174691808518137,0.9956050290978813,0.924707361304723,0.8203423158423765,0.9973579962528483
CoT,60,0.9179633060813974,0.8179633060704926,0.9979633056452054,0.9250764545757789,0.8246148466252196,0.9987924737610326
CoT,61,0.918449391617937,0.814619567880829,0.9981160580331504,0.9254408186097959,0.8184251514812902,0.9988419572905425
CoT,62,0.9189276436384349,0.8171886209029066,0.9982609769738565,0.9258005746957961,0.8251707427082814,0.9989607948686197
CoT,63,0.9193982683175546,0.8193982682378301,0.9983982683155762,0.9261558441121243,0.8218901641260012,0.9990273865140437
CoT,64,0.9198614718179231,0.8198614718590652,0.9985281384410408,0.9265067481302972,0.822548354860186,0.9990749149451497
CoT,65,0.9203174602945141,0.8203174602947161,0.998650793628608,0.9268534080175286,0.8284755360834211,0.9992435411489775
CoT,66,0.9207664398975134,0.8106666666542961,0.9987664398974269,0.9271959450383597,0.815970490743442,0.9992715554051326
CoT,67,0.9212086167741611,0.8189591836734337,0.9988752834349802,0.9275344804556994,0.82139644637705,0.9992664891975388
CoT,68,0.9216441970699188,0.8216186353273642,0.9989775304032521,0.9278691355314784,0.8197311161146619,0.9994102819127731
CoT,69,0.9220733869291953,0.8211467738610213,0.9990733869278714,0.9282000315270509,0.8275151368197721,0.9994305337853113
CoT,70,0.9224963924957904,0.8208015873015854,0.9983261183261145,0.9285272897034397,0.8228851945362086,0.999011632284579
CoT,71,0.9229134199131592,0.8229134199131586,0.9992467532464925,0.928851031321481,0.8304532177965205,0.9995517051628295
CoT,72,0.9233246753245675,0.8326580086579007,0.9993246753244599,0.9291713776419086,0.8357709517335039,0.9995831329164075
CoT,73,0.9237303648731796,0.823730364873222,0.9993970315398464,0.9294884499254022,0.8329620466019334,0.9996411256676876
CoT,74,0.9241306947021075,0.8241306947021233,0.9994640280354253,0.9298023694326132,0.8310411184855966,0.999676524203966
CoT,75,0.924525870954437,0.8249999999999891,0.9995258709544316,0.9301132574241789,0.8309557520597298,0.9997097610715876
CoT,76,0.924916099773241,0.8249160997732409,0.9991655328798169,0.93042123516073,0.8319272052728264,0.9995186912860374
CoT,77,0.9253015873015868,0.8253015873015872,0.9996349206349197,0.9307264239028943,0.8270133870916205,0.9997494019787506
CoT,78,0.9256825396825396,0.8256825396825397,0.9996825396825394,0.9310289449112977,0.83382723655325,0.9998036428945171
CoT,79,0.926059163059163,0.826059163059163,0.9997258297258297,0.9313289194465666,0.8290210895287506,0.9998427693882783
CoT,80,0.9264316635745208,0.826425788497217,0.999764996907854,0.9316264687693258,0.8247775242068721,0.9998649472076272
CoT,81,0.926800247371676,0.827,0.9998002473716759,0.9319217141402016,0.8336507508566822,0.9998733980535264
CoT,82,0.927165120593692,0.8273333333333334,0.9998317872603587,0.9322147768198189,0.8309534081812778,0.9998921998166941
CoT,83,0.9275264893836322,0.8276666666666667,0.9998598227169656,0.9325057780688033,0.8380587487593807,0.9999170670599242
CoT,84,0.92788455988456,0.8278816738816738,0.9998845598845598,0.9327948391477803,0.8338437220005847,0.9999272474379499
CoT,85,0.9282395382395382,0.8281457431457431,0.999906204906205,0.9330820813173754,0.8276144555564204,0.9999452689668553
CoT,86,0.9285916305916306,0.8285916305916305,0.999924963924964,0.9333676258382141,0.8268433266146804,0.9999526450634937
CoT,87,0.9289410430839004,0.8246666666666668,0.9999410430839002,0.9336515939709218,0.8272859145011721,0.999961827004552
CoT,88,0.9292879818594104,0.8292868480725624,0.9999546485260772,0.9339341069761238,0.8328956160913966,0.9999718328376472
CoT,89,0.9296326530612246,0.8296326530612246,0.9999659863945579,0.9342152861144458,0.8325446676590239,0.9999780580879173
CoT,90,0.9299752628324057,0.83,0.9999752628324057,0.9344952526465132,0.8375247775621554,0.999985922735762
CoT,91,0.9303160173160172,0.8303160173160172,0.9999826839826841,0.9347741278329514,0.8351029513802066,0.9999895482003792
CoT,92,0.9306551226551226,0.8306666666666668,0.999988455988456,0.9350520329343859,0.840452724016148,0.9999920643249522
CoT,93,0.930992784992785,0.831,0.999992784992785,0.9353290892114422,0.8357549116136104,0.9999954248448404
CoT,94,0.9313292104720676,0.8313292104720676,0.9999958771387344,0.9356054179247457,0.8367566623787357,0.9999973137087537
CoT,95,0.9316646052360338,0.83,0.9999979385693671,0.9358811403349219,0.8292530588595776,0.9999987313169432
CoT,96,0.9319991754277469,0.8320000000000001,0.999999175427747,0.9361563777025962,0.8351177823537006,0.9999995131899886
CoT,97,0.9323331271902701,0.83233312719027,0.9999997938569367,0.9364312512883942,0.8383892568640475,0.9999998750648101
CoT,98,0.9326666666666666,0.8326666666666667,1.0,0.9367058823529412,0.8336578145668818,1.0
CoT,99,0.933,0.833,1.0,0.9369803921568628,0.8310342023253255,1.0
CoT,100,0.9333333333333333,0.8333333333333334,1.0,0.9372549019607843,0.839524217221135,1.0
baseline,1,0.6846666666666666,0.5466666666666667,0.8086749999999999,0.6827843137254902,0.5452070740262493,0.8099538496210476
baseline,2,0.7620740740740742,0.6311954545454544,0.8894008417508417,0.7716292335115864,0.6345996044312334,0.8923123824525169
baseline,3,0.792418882704597,0.6548153988868276,0.9115588332302618,0.8063754471485564,0.6741331010458536,0.9176249068550091
baseline,4,0.8089336538114154,0.6764381194652181,0.9299852048785775,0.8255120484932493,0.6973366361739108,0.9318098928692631
baseline,5,0.8200179595945428,0.6871687487293159,0.9323857940975255,0.8385359586665031,0.7115151619093445,0.9391568268135051
baseline,6,0.8284118854450806,0.6941075119041187,0.9403513682983509,0.8484229457069992,0.7227220037355,0.9485998346903269
baseline,7,0.835226591553328,0.7051426198503544,0.9423482675246706,0.8563593106595861,0.736940615512375,0.9478580845082475
baseline,8,0.8409936265526328,0.7180528221548046,0.9439402471024861,0.8629284495579567,0.7488928932095048,0.9499870610907253
baseline,9,0.8460012744377539,0.7237054023488242,0.955254772661273,0.8684672466984971,0.7524672549719086,0.9610933859319579
baseline,10,0.8504234507101338,0.7240150363841061,0.9502329940038542,0.8731949465082997,0.748456140433801,0.9584117511916941
baseline,11,0.8543754824356782,0.7310829768802298,0.9604067388684095,0.8772673645054606,0.7616074656719822,0.9651765318674521
baseline,12,0.8579401041072361,0.7412281383622951,0.9592469511271406,0.8808022727125611,0.7678734212930681,0.9651915097738748
baseline,13,0.8611802361616421,0.7479455384883864,0.9606145085287708,0.8838923212811199,0.7707566123861748,0.9693044776136553
baseline,14,0.8641456259238243,0.7430498175075959,0.9616230042357423,0.8866121807918671,0.7713170041002517,0.970685505783106
baseline,15,0.8668765537695875,0.753503719366631,0.964474780195797,0.8890228644610694,0.777908425062536,0.9745642556999091
baseline,16,0.8694060903866018,0.7557326542888114,0.9653308810753535,0.8911745970772866,0.78110966909335,0.9735554955342905
baseline,17,0.8717616035328757,0.7561690800432429,0.9666668708327628,0.8931088794690175,0.7790809317273022,0.9762542676056739
baseline,18,0.8739658473024117,0.7584557542543219,0.9672129152297714,0.8948600659390181,0.7865791574292207,0.9768707139573144
baseline,19,0.8760377969195685,0.7650698910659681,0.9708621386800989,0.8964566174061046,0.7846861134497543,0.9801898183468815
baseline,20,0.8779933127864175,0.7669881830809412,0.9676348218991766,0.8979221198559242,0.7877456433975771,0.9790459259427718
baseline,21,0.879845680142212,0.7683541485248483,0.9714445906144528,0.8992761222703097,0.7881112787578132,0.9800402827062593
baseline,22,0.8816060526308231,0.7738655035440488,0.9746042082478648,0.9005348302311054,0.7924901465375885,0.9852353736943222
baseline,23,0.8832838188886746,0.7700023830167808,0.9738691412965159,0.9017116815696105,0.7901749485542852,0.9832521362626155
baseline,24,0.8848869062039043,0.7759951268935776,0.9761487203455304,0.9028178245002173,0.8004454316436985,0.9847246615248039
baseline,25,0.8864220321996957,0.7690573264442789,0.9749500501543918,0.9038625146939863,0.7901727361347787,0.9831319980666408
baseline,26,0.8878949133846529,0.7783287758974533,0.9794325290725416,0.9048534448225729,0.795193806182628,0.9889819451328201
baseline,27,0.8893104378452074,0.7803395172572671,0.9803104378463288,0.9057970178158803,0.8012203361365521,0.9888461381738591
baseline,28,0.8906728081203991,0.7841331909257656,0.9756992549064364,0.9066985732209698,0.8014829175135244,0.9849619282851231
baseline,29,0.8919856592940686,0.7858455115573605,0.9820505965051097,0.9075625745136827,0.8018331314784201,0.9889831687507662
baseline,30,0.8932521565067509,0.7811649875786157,0.983262224269634,0.9083927639308683,0.7934268616853056,0.9899624696060311
baseline,31,0.8944750753942287,0.789115240851922,0.9783846577290046,0.9091922903142805,0.801624306388836,0.9857970679577036
baseline,32,0.8956568683773282,0.7853306541120874,0.979274516366789,0.909963814552749,0.8033961366891154,0.987241721466183
baseline,33,0.8967997192394429,0.7925411118424879,0.9814793740446,0.9107095964497212,0.806418711282516,0.98974690647754
baseline,34,0.8979055880193715,0.7885069726584663,0.9826885711722977,0.9114315662060184,0.8034037630120627,0.9907757386243949
baseline,35,0.8989762479048824,0.7909664907514052,0.9783333575073265,0.9121313831735872,0.80326146659567,0.987790607668383
baseline,36,0.9000133155263902,0.7906654159923585,0.98801331552639,0.9128104840889952,0.8026182714914091,0.9935177950532282
baseline,37,0.9010182758113701,0.7850844569880325,0.9886692536082251,0.9134701226216919,0.8018619768722616,0.9934994461288015
baseline,38,0.9019925023610907,0.792162124469534,0.9893124613539434,0.9141114017600196,0.8053606552123662,0.9936926568542114
baseline,39,0.9029372741454876,0.7956030985760824,0.9899376620086843,0.9147353002977082,0.8099151239902157,0.993960007962542
baseline,40,0.9038537891741693,0.7933330726383978,0.988164917316152,0.9153426944667902,0.8106797392737084,0.9941825200319271
baseline,41,0.9047431756870303,0.8046778131060845,0.9888651996470925,0.9159343755824647,0.8126931066805312,0.9941102869685435
baseline,42,0.9056065013129252,0.7992138863387083,0.9872853641347198,0.9165110644154505,0.8085992009988717,0.9934311768834375
baseline,43,0.9064447805660848,0.8040905195857242,0.9921115225006055,0.9170734228827991,0.812622140638323,0.9953772735714437
baseline,44,0.9072589809847119,0.8070760801212207,0.9925944528601324,0.9176220635447703,0.8137984881681108,0.9961955275979243
baseline,45,0.908050028162211,0.8011032106504049,0.9915098864833128,0.9181575573096632,0.8076380208529707,0.995137486519639
baseline,46,0.908818809876871,0.7999577414027761,0.9897963549435309,0.918680439677491,0.8107648494977069,0.9946000142074518
baseline,47,0.9095661794889461,0.8059425068431204,0.9938995456522576,0.9191912157946083,0.8161633447484093,0.9966806494108755
baseline,48,0.9102929587436448,0.8044044388099881,0.9931428665045102,0.9196903645427734,0.8132618281594716,0.9957768287852775
baseline,49,0.9109999400934278,0.8092838990509875,0.9946666067600944,0.9201783418459448,0.8187083544953226,0.9970631205057962
baseline,50,0.9116878886323238,0.81260251621295,0.9919498241172071,0.9206555833449112,0.8196120495875897,0.9955635633111022
baseline,51,0.9123575437179348,0.8123149122609375,0.9945132676843269,0.9211225065624651,0.8195421504926463,0.9969486829786228
baseline,52,0.913009620342777,0.8137678782997747,0.9956762870094436,0.9215795126592485,0.8232666915301716,0.9973403014781337
baseline,53,0.9136448103050822,0.8109278661839151,0.9952990954449032,0.9220269878617975,0.8165653651064694,0.9974381094261368
baseline,54,0.9142637832197219,0.8142005917288933,0.99626378287966,0.9224653046290143,0.8171548979843819,0.9979587994421066
baseline,55,0.9148671874021547,0.8131522754929646,0.9965338540688212,0.9228948226107225,0.8156749275063586,0.9979697862565478
baseline,56,0.9154556506519462,0.8125953635520645,0.9967889840948004,0.9233158894416541,0.8150525572369914,0.998155653921303
baseline,57,0.916029780957217,0.8159768159164896,0.9961880795258333,0.9237288414057702,0.8124133064017136,0.9978890316175626
baseline,58,0.9165901671371318,0.8165901537992516,0.9948997389242544,0.9241340039989252,0.824811785663478,0.9971721325815015
baseline,59,0.9171373794361024,0.8127238486437286,0.9956350822394225,0.9245316924122522,0.817434605337889,0.9976528448195426
baseline,60,0.9176719700805689,0.8173806387872149,0.9973879272341364,0.924922211954086,0.8234036112993449,0.9985956364552899
baseline,61,0.918194473806958,0.8200784185701592,0.9976125952758752,0.9253058584245228,0.827115613183526,0.9985839825870053
baseline,62,0.9187054083675942,0.8171830649665854,0.9975942749929192,0.9256829184537374,0.8237524807092168,0.9986142721876509
baseline,63,0.9192052750198609,0.8193982671651727,0.9982052750198858,0.9260536698127555,0.8263069904929471,0.9989628775554352
baseline,64,0.9196945590027386,0.8198614711096552,0.998194313543287,0.9264183817034658,0.8232346588424002,0.998903951599109
baseline,65,0.9201737300039081,0.8186542501149574,0.9985070620660654,0.9267773150331082,0.8223494734505372,0.9990329021894282
baseline,66,0.9206432426198681,0.8200856009009223,0.9986432426196993,0.9271307226772635,0.826028642088683,0.9992019389402057
baseline,67,0.9211035368109238,0.8112282533607664,0.9985600438157277,0.9274788497344065,0.8182996279115247,0.9991070611330611
baseline,68,0.9215550383524591,0.8224883493749192,0.9979717066856043,0.9278219337743363,0.8302578709046571,0.9989727492579201
baseline,69,0.9219981592835365,0.8219768746469805,0.9989248124028617,0.9281602050822119,0.8278103579147635,0.9993804171955583
baseline,70,0.9224332983536084,0.8133333332925137,0.9990368708774947,0.9284938868994737,0.8179503796262175,0.9994169537645494
baseline,71,0.9228608414679039,0.8228595270072763,0.9991941748012373,0.9288231956625874,0.8290767627705933,0.9995210562517284
baseline,72,0.9232811621319056,0.8233246753196252,0.9992811621220523,0.9291483412402873,0.8287248316052228,0.9995427810645137
baseline,73,0.9236946218952065,0.8230426233988807,0.999361288561873,0.9294695271698012,0.8232662441916128,0.9996301061352676
baseline,74,0.9241015707949577,0.83166209108659,0.9994640280334235,0.9297869508923977,0.8367135375552139,0.9996961722924625
baseline,75,0.9245023477990458,0.8240282187539075,0.9995258709531629,0.9301008039884913,0.8255201244096236,0.9997243234006941
baseline,76,0.9248972812490973,0.8249156293101433,0.9995451293917953,0.9304112724124618,0.8309492332155282,0.9997252662015396
baseline,77,0.9252866893033773,0.8252866893034402,0.9995757010922877,0.9307185367272995,0.8304726473921854,0.9996869788427938
baseline,78,0.9256708803796208,0.8253534200621829,0.9996592210767249,0.9310227723391392,0.8296194181403733,0.9997855183898717
baseline,79,0.9260501535978268,0.8257849927849924,0.9997080360397042,0.9313241497317336,0.8313513868796747,0.9998218754366833
baseline,80,0.92642479922303,0.8264314919657315,0.9997581325563611,0.9316228347008874,0.8333274944763942,0.9998595639283759
baseline,81,0.9267950991080589,0.8267950991080594,0.9997950991080593,0.9319189885888742,0.8332331039605777,0.9998854383938841
baseline,82,0.9271613271362902,0.82732574641853,0.9998279938029568,0.9322127685188413,0.8314122592182314,0.999901821358186
baseline,83,0.9275237496643977,0.8275237496643977,0.9998543432784965,0.9325043276292085,0.8315016084096493,0.9999119863782665
baseline,84,0.9278826259651003,0.828,0.9998826259651001,0.9327938153080664,0.8379137391752763,0.9999336648450736
baseline,85,0.9282382086699097,0.8233306741940764,0.9999048753365762,0.933081377427572,0.8246493040167161,0.9999432488101223
baseline,86,0.9285907442118783,0.8286648939071619,0.9999231911654592,0.9333671565783452,0.8334729173817684,0.9999532902459386
baseline,87,0.9289404732683451,0.8288820861678005,0.9999399034527899,0.9336512923038632,0.8273792760523371,0.9999608021655473
baseline,88,0.9292876312036842,0.8292879730930173,0.9999539472146247,0.933933921334857,0.8362419637826236,0.9999690294315844
baseline,89,0.9296324485120508,0.8296664621174931,0.99996558240994,0.9342151778237069,0.8363394223112963,0.9999774724661302
baseline,90,0.9299751512601292,0.8299998884277234,0.9999751512601291,0.9344951935788374,0.8367645660390903,0.9999855905021636
baseline,91,0.9303159615298792,0.8303159601352255,0.9999826281965457,0.9347740982991134,0.8362794956503804,0.9999897162148798
baseline,92,0.9306550978612834,0.8306547615328543,0.9999884311946168,0.9350520198082357,0.835832486377186,0.999993060059513
baseline,93,0.9309927756950953,0.8309999811721782,0.9999855699855701,0.935329084289136,0.8346756877662317,0.9999927743394563
baseline,94,0.9313292078155849,0.831329207815585,0.9999958744822515,0.9356054165183725,0.8356499539073599,0.9999975013498419
baseline,95,0.9316646047932867,0.8316646052360338,0.9999979381266201,0.9358811401005264,0.8352515404165043,0.9999988105345509
baseline,96,0.9319991754277469,0.8319983508554939,0.999999175427747,0.9361563777025962,0.8366426062881206,0.9999995149574981
baseline,97,0.9323331271902701,0.83233312719027,0.9999995877138734,0.9364312512883942,0.8375653092006032,0.9999997835169215
baseline,98,0.9326666666666666,0.8326666666666667,1.0,0.9367058823529412,0.828197187694805,1.0
baseline,99,0.933,0.8330000000000001,1.0,0.9369803921568628,0.8464750642285023,1.0
baseline,100,0.9333333333333333,0.8333333333333334,1.0,0.9372549019607843,0.8329938900203666,1.0
feedback,1,0.7929999999999998,0.6782916666666666,0.8973666666666664,0.8084313725490195,0.6977323389868499,0.9069321934777029
feedback,2,0.8557575757575757,0.7436439393939396,0.9487501683501682,0.8730873440285206,0.7643740479623036,0.9568016367259135
feedback,3,0.8797936507936509,0.7722139301175017,0.9670472170686456,0.8960561436695891,0.7910334498893267,0.9731306210783168
feedback,4,0.8935381672819082,0.791224235411128,0.9712263229815513,0.9084773493277349,0.8088538769033936,0.976509467976396
feedback,5,0.9031987430763204,0.8042582096939838,0.979281179105116,0.916812610783145,0.8143658270659684,0.9837498544876588
feedback,6,0.9107210710144397,0.8234355188496747,0.9833102399077981,0.923057593693029,0.8333116663429946,0.9861296696736206
feedback,7,0.9169183577987722,0.8268167213990841,0.9870971820966002,0.928044078840397,0.8367047068492879,0.9894121240337448
feedback,8,0.9222032086490217,0.8374798694583998,0.988788003851616,0.9321935594193598,0.8461345141403934,0.9905496918976493
feedback,9,0.926810042040125,0.8406306678641066,0.9907320466054244,0.9357442035541381,0.847058963969287,0.992272908555799
feedback,10,0.930882219005905,0.8487117571485141,0.9921494270718091,0.9388396677024131,0.8527853730325278,0.9934903149943908
feedback,11,0.934513137694017,0.8455957749925193,0.9933326895731932,0.9415712906842211,0.8472360194146391,0.9944248974750719
feedback,12,0.9377676655254419,0.8522237140276242,0.994293472627995,0.9440003901856507,0.8530414030316275,0.9950573465581156
feedback,13,0.9406938303745235,0.8570527625843238,0.9951735670303966,0.946170610816887,0.8559113505775272,0.9958197907855588
feedback,14,0.9433293238577254,0.8625369770451174,0.9959072816070396,0.9481148910586704,0.8606120715801374,0.996513511128756
feedback,15,0.9457051621267218,0.8666588371820434,0.9965292686895729,0.9498594286056947,0.8674319759432709,0.9969887354545248
feedback,16,0.9478477755955772,0.865257357199724,0.9970637932231796,0.9514259564417903,0.8647511762773378,0.9976000646099523
feedback,17,0.9497802288832876,0.8666354675460435,0.9975193326132046,0.9528330676542984,0.8604815595281794,0.9980921512023536
feedback,18,0.9515229588236721,0.8720610734522874,0.9979077310991853,0.9540970053097435,0.8664876377319374,0.9982361430160491
feedback,19,0.9530942444190357,0.879183515708233,0.9982399218446465,0.9552321514746193,0.8734730027505789,0.9985731202412534
feedback,20,0.9545105261367974,0.880143640161324,0.9985225061813506,0.9562513462858528,0.8724347440512299,0.9987287901186465
feedback,21,0.9557866387224796,0.8831427856815863,0.9987626733823536,0.9571661098660982,0.8743816946818586,0.9989151019903221
feedback,22,0.9569359925347564,0.8858016223722774,0.9989663147685024,0.9579868073838854,0.8815087940172698,0.9991301617130243
feedback,23,0.9579707225376085,0.8899745989145929,0.9991385830885423,0.9587227795270316,0.8843592934592109,0.9992219582779578
feedback,24,0.9589018155075701,0.8863317501456764,0.9992840364104153,0.959382450729208,0.8746316143711191,0.9993825605189062
feedback,25,0.959739221405152,0.8889394456459007,0.9994065082007352,0.9599734220622678,0.8767955695102018,0.999496510985151
feedback,26,0.9604919523915337,0.8905685502455254,0.9990187673944788,0.9605025527579512,0.879866759169969,0.9991863472535711
feedback,27,0.9611681716490847,0.8906940949123875,0.9991911470053493,0.9609760327257544,0.8752579785406445,0.9993766630869951
feedback,28,0.9617752734497367,0.8920327676527482,0.9996675938904046,0.9613994475680309,0.8794399167798209,0.9996807564881773
feedback,29,0.9623199555211044,0.8914618410579691,0.9997276122167366,0.9617778371195375,0.8771947900624801,0.9997804375784456
feedback,30,0.9628082845341462,0.893867727831413,0.9997774860697013,0.962115748273232,0.8842324877287496,0.9998185323066003
feedback,31,0.9632457553980398,0.8935933354690907,0.9998188101010399,0.9624172826989944,0.8823612602743232,0.9998608906000167
feedback,32,0.9636373449562206,0.8959564011161905,0.9998529473293165,0.9626861399650914,0.8855327345470121,0.9998737099552106
feedback,33,0.9639875606107217,0.8962483162936686,0.9998810603441434,0.9629256565063962,0.8831047025105792,0.9998954923497185
feedback,34,0.964300484349088,0.8948026377844992,0.999904138190255,0.9631388408344572,0.8757768371886318,0.9999196447951776
feedback,35,0.9645798126036138,0.8955618046901408,0.9999230200619602,0.9633284053452099,0.8776128664640007,0.9999310627420949
