problem_id,track,n_attempts,x_ac,k50,k90,auc_logk,label_AC,label_WA,label_TLE,label_RE,label_MLE,label_CE,label_OTHER,pass_at_1,pass_at_2,pass_at_3,pass_at_4,pass_at_5,pass_at_6,pass_at_7,pass_at_8,pass_at_9,pass_at_10,pass_at_11,pass_at_12,pass_at_13,pass_at_14,pass_at_15,pass_at_16,pass_at_17,pass_at_18,pass_at_19,pass_at_20,pass_at_21,pass_at_22,pass_at_23,pass_at_24,pass_at_25,pass_at_26,pass_at_27,pass_at_28,pass_at_29,pass_at_30,pass_at_31,pass_at_32,pass_at_33,pass_at_34,pass_at_35,pass_at_36,pass_at_37,pass_at_38,pass_at_39,pass_at_40,pass_at_41,pass_at_42,pass_at_43,pass_at_44,pass_at_45,pass_at_46,pass_at_47,pass_at_48,pass_at_49,pass_at_50,pass_at_51,pass_at_52,pass_at_53,pass_at_54,pass_at_55,pass_at_56,pass_at_57,pass_at_58,pass_at_59,pass_at_60,pass_at_61,pass_at_62,pass_at_63,pass_at_64,pass_at_65,pass_at_66,pass_at_67,pass_at_68,pass_at_69,pass_at_70,pass_at_71,pass_at_72,pass_at_73,pass_at_74,pass_at_75,pass_at_76,pass_at_77,pass_at_78,pass_at_79,pass_at_80,pass_at_81,pass_at_82,pass_at_83,pass_at_84,pass_at_85,pass_at_86,pass_at_87,pass_at_88,pass_at_89,pass_at_90,pass_at_91,pass_at_92,pass_at_93,pass_at_94,pass_at_95,pass_at_96,pass_at_97,pass_at_98,pass_at_99,pass_at_100
ABC402,CoT,100,100,1,1,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC403,CoT,100,17,4,12,3.3535809384047615,17,83,0,0,0,0,0,0.17000000000000004,0.31252525252525254,0.4317810760667904,0.5313658359313735,0.6143531358185261,0.6833636273036321,0.7406276521529751,0.7880398017594206,0.8272063601299624,0.8594864906551343,0.8860279313091645,0.9077978770141555,0.9256096507727846,0.9401456960240795,0.9519773607635057,0.9615818886108045,0.9693569825824274,0.9756332632583158,0.9806849038023235,0.9847386894240581,0.9879817179214457,0.9905679305206283,0.9926236379712606,0.9942521854321511,0.995537880796012,0.9965492944822493,0.997342024128219,0.9979610048106886,0.9984424342303871,0.9988153725132521,0.9991030677600338,0.9993240510655327,0.9994930382991495,0.9996216703724996,0.9997191189129164,0.9997925801203075,0.9998476760258508,0.9998887793204625,0.9999192753132389,0.9999417723570904,0.9999582701892481,0.9999702940330241,0.9999790009543791,0.9999852638276344,0.9999897373085311,0.999992909413167,0.9999951416349477,0.9999966999784551,0.9999977788316524,0.9999985192211016,0.9999990226859271,0.9999993617540748,0.9999995877995067,0.9999997368933021,0.9999998341283861,0.9999998967909958,0.999999936667202,0.99999996170575,0.9999999772058036,0.9999999866570558,0.999999992327807,0.9999999956720963,0.9999999976082637,0.9999999987071696,0.9999999993176728,0.9999999996490889,0.9999999998245445,0.9999999999149306,0.9999999999601238,0.9999999999819914,0.9999999999921962,0.9999999999967709,0.9999999999987315,0.9999999999995302,0.9999999999998374,0.9999999999999479,0.9999999999999848,0.999999999999996,0.9999999999999991,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC404,CoT,100,0,,,0.0,0,99,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABC405,CoT,100,71,1,2,4.449826461327576,71,29,0,0,0,0,0,0.71,0.917979797979798,0.9774025974025974,0.9939429642522426,0.9984226469406882,0.9996015108060686,0.9999024973248891,0.999976934851049,0.9999947351290438,0.9999988428855041,0.9999997557202731,0.9999999505951114,0.9999999904558738,0.9999999982447584,0.9999999996938532,0.9999999999495758,0.9999999999921962,0.9999999999988718,0.9999999999998487,0.9999999999999813,0.9999999999999979,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC406,CoT,100,75,1,2,4.479308665089299,75,25,0,0,0,0,0,0.75,0.9393939393939394,0.9857761286332715,0.9967739673188863,0.9992943053510064,0.999851432705475,0.9999699704404683,0.9999941878271874,0.9999989260115455,0.9999998111668651,0.9999999685278108,0.9999999950493186,0.9999999992686494,0.999999999899124,0.9999999999870972,0.999999999998482,0.9999999999998374,0.9999999999999843,0.9999999999999987,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC407,CoT,100,30,2,7,3.839624668483872,30,70,0,0,0,0,0,0.30000000000000004,0.5121212121212122,0.6614718614718615,0.7661712857589147,0.8392427589592538,0.8900082034984368,0.9251119683393613,0.9492693979073092,0.9658119855462302,0.9770827595419784,0.9847218396946523,0.9898717813706122,0.9933245831760853,0.9956264510464007,0.9971521076581213,0.9981572461317256,0.9988153725132521,0.9992435511229201,0.9995203007120956,0.9996979671150232,0.9998112294468895,0.999882914467058,0.9999279473643434,0.999956019819794,0.9999733804172437,0.9999840282503463,0.9999905032839896,0.9999944060439939,0.9999967368589965,0.9999981156509697,0.9999989232291255,0.9999993913903753,0.9999996598946215,0.9999998121806118,0.9999998975530611,0.9999999448362636,0.999999970694265,0.9999999846493769,0.9999999920770978,0.9999999959736071,0.9999999979868035,0.9999999990104628,0.9999999995222923,0.9999999997737175,0.9999999998949403,0.9999999999522455,0.9999999999787758,0.9999999999907895,0.9999999999961032,0.9999999999983955,0.9999999999993582,0.9999999999997511,0.9999999999999066,0.9999999999999662,0.9999999999999882,0.9999999999999961,0.9999999999999988,0.9999999999999997,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC408,CoT,100,20,4,10,3.49618498755539,20,80,0,0,0,0,0,0.19999999999999996,0.3616161616161615,0.49189857761286326,0.5966617574864997,0.6806905580101457,0.7479135984290624,0.8015490030186235,0.8442266367780593,0.8780904113915247,0.9048837275692116,0.9260206769982757,0.9426452439649553,0.9556804157911019,0.965868825954067,0.9738063082903304,0.9799695298690763,0.9847386894240581,0.9884161136592248,0.9912414517911212,0.9934040562871407,0.9950530422153555,0.9963054365912148,0.9972527605421854,0.9979663292325268,0.998501505750283,0.9989011042168742,0.9991981030771785,0.9994178008642528,0.9995795228464048,0.9996979671150232,0.9997842622250166,0.9998467949134175,0.9998918552330006,0.9999241372530004,0.9999471259642124,0.9999633948983009,0.9999748339925819,0.9999828232012861,0.999988364104097,0.9999921791519341,0.9999947861012893,0.999996553524581,0.9999977419643807,0.9999985342575805,0.999999057737016,0.9999994003781011,0.9999996224602858,0.9999997649281025,0.9999998553403708,0.9999999120696371,0.9999999472417823,0.9999999687757487,0.9999999817858534,0.9999999895365541,0.9999999940858784,0.9999999967143769,0.9999999982078419,0.9999999990414038,0.9999999994978782,0.9999999997428156,0.9999999998714079,0.9999999999373526,0.9999999999703248,0.9999999999863655,0.9999999999939402,0.999999999997403,0.9999999999989306,0.9999999999995788,0.999999999999842,0.9999999999999439,0.9999999999999813,0.9999999999999942,0.9999999999999983,0.9999999999999996,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC409,CoT,100,82,1,2,4.523834116986108,82,18,0,0,0,0,0,0.8200000000000001,0.9690909090909091,0.9949536178107606,0.9992196316202208,0.9998861962779488,0.9999844268590877,0.999998011939458,0.9999997648530542,0.9999999744405493,0.9999999974721423,0.9999999997753015,0.9999999999823271,0.9999999999987951,0.9999999999999307,0.9999999999999968,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC410,CoT,100,59,1,3,4.339685753496723,59,41,0,0,0,0,0,0.5900000000000001,0.8343434343434344,0.9340754483611626,0.9741738869868473,0.9900461856095141,0.9962280282309738,0.9985955424264263,0.9994865423924569,0.9998158249885987,0.9999352351608259,0.9999776921109511,0.9999924804868374,0.9999975219786169,0.9999992024758767,0.9999997496145194,0.9999999234115,0.9999999772058036,0.9999999934089071,0.9999999981512788,0.9999999994978782,0.999999999868193,0.9999999999666311,0.9999999999918717,0.9999999999980999,0.999999999999575,0.9999999999999093,0.9999999999999816,0.9999999999999964,0.9999999999999993,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC411,CoT,100,100,1,1,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC412,CoT,100,100,1,1,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ABC413,CoT,100,100,1,1,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
