problem_id,track,n_attempts,x_ac,k50,k90,auc_logk,label_AC,label_WA,label_TLE,label_RE,label_MLE,label_CE,label_OTHER,pass_at_1,pass_at_2,pass_at_3,pass_at_4,pass_at_5,pass_at_6,pass_at_7,pass_at_8,pass_at_9,pass_at_10,pass_at_11,pass_at_12,pass_at_13,pass_at_14,pass_at_15,pass_at_16,pass_at_17,pass_at_18,pass_at_19,pass_at_20,pass_at_21,pass_at_22,pass_at_23,pass_at_24,pass_at_25,pass_at_26,pass_at_27,pass_at_28,pass_at_29,pass_at_30,pass_at_31,pass_at_32,pass_at_33,pass_at_34,pass_at_35,pass_at_36,pass_at_37,pass_at_38,pass_at_39,pass_at_40,pass_at_41,pass_at_42,pass_at_43,pass_at_44,pass_at_45,pass_at_46,pass_at_47,pass_at_48,pass_at_49,pass_at_50,pass_at_51,pass_at_52,pass_at_53,pass_at_54,pass_at_55,pass_at_56,pass_at_57,pass_at_58,pass_at_59,pass_at_60,pass_at_61,pass_at_62,pass_at_63,pass_at_64,pass_at_65,pass_at_66,pass_at_67,pass_at_68,pass_at_69,pass_at_70,pass_at_71,pass_at_72,pass_at_73,pass_at_74,pass_at_75,pass_at_76,pass_at_77,pass_at_78,pass_at_79,pass_at_80,pass_at_81,pass_at_82,pass_at_83,pass_at_84,pass_at_85,pass_at_86,pass_at_87,pass_at_88,pass_at_89,pass_at_90,pass_at_91,pass_at_92,pass_at_93,pass_at_94,pass_at_95,pass_at_96,pass_at_97,pass_at_98,pass_at_99,pass_at_100,model,w
ABC414,CoT,100,29,3.0,7.0,3.8117883396999663,29,71,0,0,0,0,0,0.29,0.4979797979797979,0.6465367965367965,0.7522113625206409,0.8270641800925307,0.8798551145906002,0.9169210898764788,0.9428274166891898,0.960849209254554,0.973325834876729,0.9819208436386718,0.9878118047002282,0.9918283690603804,0.9945522460402536,0.9963892793522612,0.9976211722791368,0.9984424342303873,0.9989866439571192,0.9993450259722844,0.9995795228464048,0.9997319458145832,0.9998303454522678,0.9998934221430912,0.9999335618554336,0.9999589132527024,0.999974800128324,0.9999846757537106,0.99999076346799,0.9999944837378272,0.9999967368589964,0.999998088731698,0.9999988920183756,0.9999993645399508,0.9999996395898229,0.9999997979518704,0.9999998880964204,0.99999993880273,0.9999999669729018,0.9999999824210608,0.9999999907782612,0.999999995235435,0.9999999975773398,0.99999999878867,0.9999999994049606,0.999999999713106,0.9999999998643774,0.9999999999372118,0.9999999999715676,0.9999999999874242,0.9999999999945752,0.9999999999977216,0.99999999999907,0.999999999999632,0.999999999999859,0.999999999999948,0.9999999999999816,0.9999999999999936,0.999999999999998,0.9999999999999992,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,0.8235294117647058
ABC415,CoT,100,98,1.0,1.0,4.598127743244244,98,1,0,1,0,0,0,0.98,0.9997979797979798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,0.9411764705882352
ABC416,CoT,100,62,1.0,3.0,4.370669624186584,62,5,0,33,0,0,0,0.62,0.857979797979798,0.9478293135435992,0.9811755255054224,0.9933329986165038,0.9976840942562591,0.9992116065553224,0.9997372021851074,0.9999143050603612,0.9999726906236316,0.9999915037495742,0.999997422485826,0.9999992384617212,0.9999997811671612,0.9999999389303706,0.9999999834752769,0.9999999956720964,0.9999999989049884,0.999999999732924,0.9999999999373526,0.9999999999859044,0.9999999999969668,0.9999999999993778,0.9999999999998788,0.9999999999999776,0.999999999999996,0.9999999999999992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,1.6470588235294117
ABC417,CoT,100,53,1.0,4.0,4.269398105147625,53,29,0,18,0,0,0,0.53,0.7816161616161617,0.899721706864564,0.9545129391962972,0.9796255873483414,0.990992364932951,0.9960711378962872,0.9983101668371128,0.99928365768095,0.9997008680425944,0.9998770235286222,0.9999502567082068,0.9999802157362184,0.999992268218752,0.9999970331537072,0.9999988830696308,0.9999995877995068,0.9999998510118698,0.999999947309076,0.9999999817858534,0.9999999938527256,0.9999999979768464,0.9999999993515534,0.9999999997978868,0.999999999938834,0.999999999982058,0.9999999999949084,0.999999999998605,0.999999999999632,0.9999999999999066,0.9999999999999774,0.9999999999999948,0.9999999999999988,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,1.1764705882352942
ABC418,CoT,100,89,1.0,2.0,4.560567235715218,89,4,0,7,0,0,0,0.89,0.9888888888888888,0.9989795918367348,0.99991584262571,0.9999938635247914,0.9999996124331448,0.9999999793847416,0.9999999991133224,0.9999999999710866,0.9999999999993644,0.9999999999999928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,1.3529411764705883
ABC419,CoT,100,98,1.0,1.0,4.598127743244244,98,2,0,0,0,0,0,0.98,0.9997979797979798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,1.5294117647058822
ABC420,CoT,100,33,2.0,6.0,3.916804562267062,33,62,0,5,0,0,0,0.3299999999999999,0.5533333333333333,0.7037414965986395,0.8045304719826075,0.8717231222385862,0.91628245872413,0.9456726593848076,0.9649501028289084,0.9775223485533217,0.9856735847922268,0.9909266037017436,0.9942908967112096,0.996431810444506,0.9977852616552106,0.9986351031130948,0.9991650042574228,0.9994930382991496,0.99969460138503,0.9998175057056886,0.9998918552330006,0.9999364649493878,0.9999630049072386,0.9999786566772528,0.9999878038155732,0.999993099527232,0.99999613573525,0.9999978589884492,0.999998826842986,0.9999993645399508,0.9999996598946216,0.9999998202300142,0.999999906206964,0.9999999517241728,0.999999975501819,0.9999999877509096,0.9999999939696784,0.9999999970790632,0.9999999986090776,0.9999999993494072,0.9999999997013672,0.9999999998656152,0.9999999999407796,0.999999999974474,0.9999999999892522,0.9999999999955858,0.9999999999982344,0.9999999999993132,0.9999999999997408,0.9999999999999052,0.9999999999999666,0.9999999999999888,0.9999999999999964,0.9999999999999988,0.9999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,1.5294117647058822
ABC421,CoT,100,1,50.0,90.0,0.9908022813623976,1,72,0,27,0,0,0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.1100000000000001,0.1200000000000001,0.1300000000000001,0.1400000000000001,0.1500000000000001,0.1600000000000001,0.1700000000000001,0.1800000000000001,0.1900000000000001,0.2000000000000001,0.2100000000000002,0.2200000000000002,0.2300000000000002,0.2400000000000002,0.2500000000000002,0.2600000000000002,0.2700000000000002,0.2800000000000002,0.2900000000000002,0.3000000000000002,0.3100000000000003,0.3200000000000003,0.3300000000000003,0.3400000000000003,0.3500000000000003,0.3600000000000003,0.3700000000000003,0.3800000000000003,0.3900000000000003,0.4000000000000003,0.4100000000000003,0.4200000000000004,0.4300000000000004,0.4400000000000004,0.4500000000000004,0.4600000000000004,0.4700000000000004,0.4800000000000004,0.4900000000000004,0.5000000000000004,0.5100000000000005,0.5200000000000005,0.5300000000000005,0.5400000000000005,0.5500000000000005,0.5600000000000005,0.5700000000000005,0.5800000000000005,0.5900000000000005,0.6000000000000005,0.6100000000000005,0.6200000000000006,0.6300000000000004,0.6400000000000003,0.6500000000000004,0.6600000000000004,0.6700000000000004,0.6800000000000004,0.6900000000000004,0.7000000000000004,0.7100000000000004,0.7200000000000003,0.7300000000000003,0.7400000000000003,0.7500000000000003,0.7600000000000003,0.7700000000000002,0.7800000000000002,0.7900000000000003,0.8000000000000003,0.8100000000000003,0.8200000000000003,0.8300000000000003,0.8400000000000003,0.8500000000000002,0.8600000000000002,0.8700000000000002,0.8800000000000001,0.8900000000000001,0.9000000000000001,0.91,0.9200000000000002,0.9300000000000002,0.94,0.95,0.96,0.97,0.98,0.99,1.0,Llama-3.1-8B-Instruct,0.9411764705882352
ABC392,baseline,100,72,1.0,2.0,4.457496363748777,72,28,0,0,0,0,0,0.72,0.9236363636363636,0.9797402597402596,0.9947784174588298,0.9986946043647076,0.9996839568461924,0.9999260324533642,0.9999832976507596,0.999996369054513,0.9999992418905028,0.9999998483781004,0.9999999710385136,0.9999999947342753,0.9999999990921165,0.999999999852205,0.999999999977396,0.9999999999967708,0.999999999999572,0.9999999999999478,0.9999999999999942,0.9999999999999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,1.0
ABC393,baseline,100,58,1.0,3.0,4.328775562119577,58,41,0,1,0,0,0,0.5800000000000001,0.826060606060606,0.929004329004329,0.9714553487749364,0.9887010755567456,0.9955993662694692,0.9983146509117116,0.999365728837741,0.9997655954400348,0.999914996148584,0.9999697764083856,0.9999894726815725,0.9999964111414452,0.999998803713815,0.9999996105114748,0.9999998762801154,0.99999996170575,0.9999999884655874,0.9999999966240743,0.9999999990414038,0.999999999736386,0.9999999999299254,0.9999999999820322,0.9999999999955664,0.99999999999895,0.999999999999762,0.9999999999999484,0.9999999999999896,0.999999999999998,0.9999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,0.8235294117647058
ABC394,baseline,100,69,1.0,2.0,4.433855285936973,69,31,0,0,0,0,0,0.69,0.906060606060606,0.9722016079158936,0.9919757218726292,0.9977431717766768,0.9993823417494064,0.999835729188672,0.9999576075325604,0.99998940188314,0.999997437817902,0.9999994021575104,0.9999998656533732,0.999999970993342,0.9999999939986224,0.9999999988136812,0.999999999776693,0.9999999999601238,0.999999999993274,0.9999999999989336,0.999999999999842,0.9999999999999782,0.9999999999999972,0.9999999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,0.3529411764705882
ABC395,baseline,100,98,1.0,1.0,4.598127743244244,98,2,0,0,0,0,0,0.98,0.9997979797979798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,1.5294117647058822
ABC396,baseline,100,98,1.0,1.0,4.598127743244244,98,2,0,0,0,0,0,0.98,0.9997979797979798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,1.5294117647058822
ABC397,baseline,100,100,1.0,1.0,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,1.0588235294117647
ABC398,baseline,100,0,,,0.0,0,100,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Llama-3.1-8B-Instruct,0.5882352941176471
ABC399,baseline,100,100,1.0,1.0,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,0.3529411764705882
ABC400,baseline,100,66,1.0,3.0,4.408230375127006,66,34,0,0,0,0,0,0.6599999999999999,0.8866666666666667,0.9629931972789116,0.9881730836664564,0.9963040886457676,0.998871774428708,0.9996639328085514,0.9999024321057084,0.9999724264646568,0.9999924248529276,0.9999979799607808,0.9999994779673927,0.9999998694918482,0.9999999684980324,0.999999992673961,0.9999999983624148,0.9999999996490888,0.9999999999281266,0.999999999985976,0.999999999997403,0.9999999999995456,0.9999999999999252,0.9999999999999885,0.9999999999999984,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,0.7647058823529411
ABC401,baseline,100,100,1.0,1.0,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,0.6470588235294118
ABC402,baseline,100,100,1.0,1.0,4.605170185988092,100,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,0.1176470588235294
ABC403,baseline,100,80,1.0,2.0,4.511964018141256,80,20,0,0,0,0,0,0.8,0.9616161616161616,0.9929499072356216,0.998764416732016,0.999794069455336,0.9999674846508424,0.9999951572884234,0.9999993230618226,0.999999911703716,0.9999999893268228,0.9999999988140914,0.9999999998800768,0.9999999999890978,0.9999999999991228,0.9999999999999388,0.9999999999999964,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,0.5294117647058824
ABC404,baseline,100,0,,,0.0,0,99,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Llama-3.1-8B-Instruct,1.0588235294117647
ABC405,baseline,100,98,1.0,1.0,4.598127743244244,98,2,0,0,0,0,0,0.98,0.9997979797979798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,1.588235294117647
ABC406,baseline,100,27,3.0,8.0,3.75251211210849,27,73,0,0,0,0,0,0.27,0.4690909090909091,0.6153617810760668,0.7224260275806668,0.8004937073236043,0.8571954957684746,0.8982138108137,0.9277646399323032,0.9489641477782575,0.9641066533825108,0.9748746573677576,0.9824969523236065,0.9878672055879544,0.9916325555778996,0.9942595439429776,0.9960829829257966,0.997342024128219,0.99820666688169,0.9987971546157676,0.9991981030771784,0.9994687432886308,0.999650312038086,0.9997713578710564,0.9998515310851016,0.9999042766206576,0.9999387370372208,0.9999610897398564,0.9999754812059368,0.9999846757537106,0.9999905032839896,0.9999941663030222,0.9999964490540136,0.9999978589884492,0.9999987217841488,0.9999992446906334,0.999999558434524,0.9999997447199592,0.999999854125691,0.9999999176515998,0.9999999541008916,0.9999999747554904,0.9999999863080626,0.9999999926818957,0.999999996148366,0.9999999980054038,0.9999999989845691,0.9999999994922846,0.999999999750932,0.9999999998802558,0.9999999999436496,0.999999999974079,0.999999999988362,0.9999999999949084,0.9999999999978332,0.999999999999105,0.999999999999642,0.9999999999998616,0.9999999999999484,0.9999999999999816,0.9999999999999936,0.999999999999998,0.9999999999999992,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Llama-3.1-8B-Instruct,1.7647058823529411
